id,name,parent_area_id,description,boundary_id,valid_from,valid_until,area_type_id,created_on,created_by_user_id,updated_on,updated_by_user_id,boundary_status_id,retired,label,area_short_name,area_hq_id,area_code,establishment_date_approximated,mof_code,created_at,updated_at,deleted_at,ares_code
"9063138","Olkejulenderit-VILLAGE-MTAA","4056",,,,,"5","2024-10-25 07:12:30.876+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,"09010744"
"9063139","Paramawe B-VILLAGE-MTAA","11766",,,,,"5","2024-10-25 07:12:30.887+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,
"9063140","Mabonde-VILLAGE-MTAA","10894",,,,,"5","2024-10-25 07:12:30.899+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,
"9063141","Centre A-VILLAGE-MTAA","11444",,,,,"5","2024-10-25 07:12:30.911+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,
"9063142","National-VILLAGE-MTAA","11386",,,,,"5","2024-10-25 07:12:30.922+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,
"9063143","Nyanguge-VILLAGE-MTAA","11386",,,,,"5","2024-10-25 07:12:30.934+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,
"9063144","Nyigogo-VILLAGE-MTAA","11386",,,,,"5","2024-10-25 07:12:30.946+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,
"9063145","Wambiza-VILLAGE-MTAA","11386",,,,,"5","2024-10-25 07:12:30.958+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,
"9063146","Katabe-VILLAGE-MTAA","10884",,,,,"5","2024-10-25 07:12:30.971+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:30","2024-10-25 04:12:30",,
"9063147","Bonde-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:30.983+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063148","Kisangi Mjini-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:30.995+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063149","Kisangi Shamba-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.008+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063150","Kitumbini-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.02+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063151","Lingaula-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.032+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063152","Magengeni-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.044+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063153","Magofuni-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.055+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063154","Malumba ""A""-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.067+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063155","Malumba ""B""-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.079+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063156","Mayungiyungi-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.09+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063157","Mkang'anda-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.102+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063158","Mkenda-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.114+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063159","Mtambuu-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.126+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063160","Nangurukuru-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.138+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063161","Njenga-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.15+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063162","Ukote-VILLAGE-MTAA","10278",,,,,"5","2024-10-25 07:12:31.162+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063163","Amka twende-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.174+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063164","Buyumba-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.186+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063165","Gululu-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.198+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063166","Ipililo-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.21+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063167","Isanga-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.222+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063168","Jidete-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.234+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063169","Kagera-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.245+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063170","Kisesa-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.257+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063171","Malawi-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.27+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063172","Mapambano-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.281+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063173","Mapinduzi-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.293+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063174","Mishishi-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.304+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063175","Mision-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.316+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063176","Mitibya-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.328+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063177","Mituja-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.34+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063178","Mvang'hali-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.352+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063179","Mwabalatulu-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.365+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063180","Mwadui-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.376+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063181","Mwajilili-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.388+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063182","Mwakija-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.4+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063183","Nguvukazi-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.411+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063184","Songambele-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.423+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063185","Upandwa-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.436+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063186","Zaire-VILLAGE-MTAA","12025",,,,,"5","2024-10-25 07:12:31.448+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063187","Kati-VILLAGE-MTAA","12485",,,,,"5","2024-10-25 07:12:31.464+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063188","Kitalu-VILLAGE-MTAA","12485",,,,,"5","2024-10-25 07:12:31.476+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063189","Malugala-VILLAGE-MTAA","12485",,,,,"5","2024-10-25 07:12:31.488+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063190","Mwahobela-VILLAGE-MTAA","12485",,,,,"5","2024-10-25 07:12:31.499+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063191","Mwamahozu-VILLAGE-MTAA","12485",,,,,"5","2024-10-25 07:12:31.511+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063192","Mwamapuli-VILLAGE-MTAA","12485",,,,,"5","2024-10-25 07:12:31.523+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,"09008847"
"9063193","Mwamayoka-VILLAGE-MTAA","12485",,,,,"5","2024-10-25 07:12:31.535+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063194","Mwamsunga-VILLAGE-MTAA","12485",,,,,"5","2024-10-25 07:12:31.546+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063195","Mbumi 'B'-VILLAGE-MTAA","10976",,,,,"5","2024-10-25 07:12:31.559+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063196","Bugayambelele-VILLAGE-MTAA","6908",,,,,"5","2024-10-25 07:12:31.57+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063197","Kalifonia-VILLAGE-MTAA","6908",,,,,"5","2024-10-25 07:12:31.582+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063198","Jonard-VILLAGE-MTAA","8816522",,,,,"5","2024-10-25 07:12:31.593+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063199","Mikoroshoni-VILLAGE-MTAA","8816522",,,,,"5","2024-10-25 07:12:31.605+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063200","Unyakyusa-VILLAGE-MTAA","8816522",,,,,"5","2024-10-25 07:12:31.616+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063201","Kyerunga-VILLAGE-MTAA","8359",,,,,"5","2024-10-25 07:12:31.628+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063202","Rwenjonjo-VILLAGE-MTAA","8359",,,,,"5","2024-10-25 07:12:31.64+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063203","Bondeni-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.651+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063204","Dimani-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.663+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063205","Dimani A-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.675+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063206","Dimani B-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.687+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063207","Kilimbili-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.698+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063208","Kimbuga-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.71+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063209","Ng`ambo-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.721+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063210","Ngulakula-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.733+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063211","Penda Kimbuga-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.745+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063212","Penda Miwaga-VILLAGE-MTAA","11644",,,,,"5","2024-10-25 07:12:31.756+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063213","Karafuu-VILLAGE-MTAA","8816530",,,,,"5","2024-10-25 07:12:31.768+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063214","Lumumba-VILLAGE-MTAA","8816530",,,,,"5","2024-10-25 07:12:31.779+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,"09014030"
"9063215","Makoko-VILLAGE-MTAA","8816530",,,,,"5","2024-10-25 07:12:31.791+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,"09014309"
"9063216","Maua-VILLAGE-MTAA","8816530",,,,,"5","2024-10-25 07:12:31.802+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,"09014481"
"9063217","Mkwakwani-VILLAGE-MTAA","8816530",,,,,"5","2024-10-25 07:12:31.814+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063218","Msikitini-VILLAGE-MTAA","8816530",,,,,"5","2024-10-25 07:12:31.826+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,"09015075"
"9063219","Swahili-VILLAGE-MTAA","8816530",,,,,"5","2024-10-25 07:12:31.838+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063220","Taifa Road-VILLAGE-MTAA","8816530",,,,,"5","2024-10-25 07:12:31.849+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,"09016251"
"9063221","Bomba-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.861+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063222","Chekeleni-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.873+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063223","Igoji-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.885+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063224","Jangwani-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.897+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063225","Kidoma-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.908+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063226","Kikwalaza-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.919+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063227","Kilombero-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.931+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063228","Kisiwani-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.942+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063229","Mbegesela-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.954+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063230","Minazini-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.966+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063231","Mjimpya-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.977+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:31","2024-10-25 04:12:31",,
"9063232","Mjimpya Msimba-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:31.989+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063233","Mlimani-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:32.001+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063234","Mowlem-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:32.013+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063235","Msimbakati-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:32.025+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063236","Msufini-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:32.037+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063237","Myomboni-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:32.049+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063238","Ng'apa-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:32.061+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063239","Tambukareli-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:32.073+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063240","Vikweme-VILLAGE-MTAA","10978",,,,,"5","2024-10-25 07:12:32.085+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063241","Kebosongo-VILLAGE-MTAA","10667",,,,,"5","2024-10-25 07:12:32.098+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063242","Matumbala-VILLAGE-MTAA","8816524",,,,,"5","2024-10-25 07:12:32.11+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,"09006619"
"9063243","Mawasiliano-VILLAGE-MTAA","8816524",,,,,"5","2024-10-25 07:12:32.121+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,"09006651"
"9063244","Kimara-VILLAGE-MTAA","11622",,,,,"5","2024-10-25 07:12:32.133+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063245","Matuga-VILLAGE-MTAA","11622",,,,,"5","2024-10-25 07:12:32.145+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063246","Jitegemee-VILLAGE-MTAA","10545",,,,,"5","2024-10-25 07:12:32.157+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063247","Njiro-VILLAGE-MTAA","10545",,,,,"5","2024-10-25 07:12:32.168+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063248","Orkesumet Madukani-VILLAGE-MTAA","10545",,,,,"5","2024-10-25 07:12:32.18+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063249","Uhuru-VILLAGE-MTAA","10545",,,,,"5","2024-10-25 07:12:32.192+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063250","Biturana Mtoni-VILLAGE-MTAA","10035",,,,,"5","2024-10-25 07:12:32.203+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063251","Kasanda-VILLAGE-MTAA","10035",,,,,"5","2024-10-25 07:12:32.216+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063252","Mbizi-VILLAGE-MTAA","10035",,,,,"5","2024-10-25 07:12:32.228+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063253","Mlesha-VILLAGE-MTAA","10035",,,,,"5","2024-10-25 07:12:32.24+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063254","Nakayuki-VILLAGE-MTAA","10035",,,,,"5","2024-10-25 07:12:32.252+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063255","Idodi-VILLAGE-MTAA","7632",,,,,"5","2024-10-25 07:12:32.264+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,"09012089"
"9063256","Ding'inayo-VILLAGE-MTAA","7692",,,,,"5","2024-10-25 07:12:32.275+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063257","Ikuvala-VILLAGE-MTAA","7692",,,,,"5","2024-10-25 07:12:32.287+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063258","Ilula Sokoni-VILLAGE-MTAA","7692",,,,,"5","2024-10-25 07:12:32.298+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063259","Itabali-VILLAGE-MTAA","7692",,,,,"5","2024-10-25 07:12:32.31+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063260","Matalawe-VILLAGE-MTAA","7692",,,,,"5","2024-10-25 07:12:32.321+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063261","Mtua-VILLAGE-MTAA","7692",,,,,"5","2024-10-25 07:12:32.332+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063262","Ngelango-VILLAGE-MTAA","7692",,,,,"5","2024-10-25 07:12:32.343+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063263","Benki-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.354+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063264","Bondeni-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.366+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063265","Dunda-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.377+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063266","Madukani-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.389+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063267","Majani Mapana-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.4+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063268","Mangesani-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.412+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063269","Miti Mingi-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.424+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063270","Ramiya-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.435+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063271","Soko Jipya-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.447+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063272","Tandika-VILLAGE-MTAA","11593",,,,,"5","2024-10-25 07:12:32.458+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063273","Hospitali Camp-VILLAGE-MTAA","10393",,,,,"5","2024-10-25 07:12:32.469+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063274","Nangangano-VILLAGE-MTAA","10393",,,,,"5","2024-10-25 07:12:32.481+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063275","Posta-VILLAGE-MTAA","10393",,,,,"5","2024-10-25 07:12:32.492+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063276","Posta Pachani-VILLAGE-MTAA","10393",,,,,"5","2024-10-25 07:12:32.503+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063277","Berega-VILLAGE-MTAA","6005",,,,,"5","2024-10-25 07:12:32.515+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063278","Chang'ombe-VILLAGE-MTAA","6005",,,,,"5","2024-10-25 07:12:32.526+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,"09000753"
"9063279","Karume-VILLAGE-MTAA","6005",,,,,"5","2024-10-25 07:12:32.538+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063280","Kawawa-VILLAGE-MTAA","6005",,,,,"5","2024-10-25 07:12:32.549+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063281","Kazamoyo-VILLAGE-MTAA","6005",,,,,"5","2024-10-25 07:12:32.56+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063282","Lufikiri-VILLAGE-MTAA","6005",,,,,"5","2024-10-25 07:12:32.572+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
"9063283","Majengo-VILLAGE-MTAA","6005",,,,,"5","2024-10-25 07:12:32.584+03",,,,,"f",,,,,"f",,"2024-10-25 04:12:32","2024-10-25 04:12:32",,
